row_id,name,description,genre,contentrating,keywords,page_url,director,aggregaterating,duration,actor,datepublished,review,trailer,musicby,creator,countryoforigin,datecreated,inlanguage,subtitlelanguage,releasedevent,publisher,producer,url,offers,image,author,datemodified,alternatename,identifier,contentlocation,reviewbody,title,sameas,tag,editor
907,Stewardess School,,Drama,,,https://www.tcm.com/tcmdb/title/91418/stewardess-school,{'name': 'Ken Blancato'},,PT1M33S,"[{'name': 'William Bogert'}, {'name': 'Rod Mccary'}, {'name': 'Vito Scotti'}, {'name': 'Dick Brooks'}, {'name': 'Yuliis Ruval'}, {'name': 'Melinda Scoff'}, {'name': 'Gloria Leroy'}, {'name': 'Corinne Bohrer'}, {'name': 'Brett Cullen'}, {'name': 'Brooke Bundy'}, {'name': 'Fran Ryan'}, {'name': 'Don Most'}, {'name': 'Leslie Huntly'}, {'name': 'Mary Cadorette'}, {'name': 'Richard Erdman'}, {'name': 'Alan Rosenberg'}, {'name': 'Julia Montgomery'}, {'name': 'Sherman Hemsley'}, {'name': 'Joe Dorsey'}, {'name': 'Sandahl Bergman'}, {'name': 'Vicki Frederick'}, {'name': 'Wendie Jo Sperber'}, {'name': 'Judy Landers'}, {'name': 'Dennis Burkley'}, {'name': 'Rob Paulsen'}]",,,,,,,1986,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
13258,The Little Colonel,,Drama,,,https://prod-www.tcm.com/tcmdb/title/81513/the-little-colonel,"[{'name': 'Ad Schaumer'}, {'name': 'David Butler'}]",,PT1M20S,"[{'name': 'Frank Hammond'}, {'name': 'Geneva Williams'}, {'name': 'Bill Robinson'}, {'name': 'William Burress'}, {'name': ""David O'brien""}, {'name': 'John Ince'}, {'name': 'Lillian West'}, {'name': 'Captain C. E. Anderson'}, {'name': 'Lionel Barrymore'}, {'name': 'Sidney Blackmer'}, {'name': 'Shirley Temple'}, {'name': 'Avonne Jackson'}, {'name': 'Harry Strang'}, {'name': ""Frank O'connor""}, {'name': 'Vester Pegg'}, {'name': 'Marty Faust'}, {'name': 'Arthur Stuart Hull'}, {'name': 'Roland Hamblen'}, {'name': 'Charles C. Wilson'}, {'name': 'Lucille Ward'}, {'name': 'Alden Chase'}, {'name': 'Hattie Mcdaniel'}, {'name': 'Evelyn Venable'}, {'name': 'Robert Warwick'}, {'name': 'Ford West'}, {'name': 'Nyanza Potts'}, {'name': 'John Lodge'}, {'name': 'Frank Darien'}]",,,,,,,1935,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
2328,A Colina Escarlate,"Apaixonada pelo misterioso Sir Thomas Sharpe (Tom Hiddleston), a escritora Edith Cushing (Mia Wasikowska) muda-se para sua sombria mansão no alto de uma colina. Habitada também por sua fria cunhada Lucille Sharpe (Jessica Chastain), a casa tem uma história macabra e a forte presença de seres de outro mundo não demora a abalar a sanidade de Edith.",Drama,,,https://www.adorocinema.com/filmes/filme-216427/,{'name': 'Guillermo del Toro'},"{'ratingvalue': '3,9', 'reviewcount': '74', 'bestrating': '5', 'worstrating': '0,5', 'ratingcount': '885'}",PT01H59M00S,"[{'name': 'Jessica Chastain'}, {'name': 'Tom Hiddleston'}, {'name': 'Mia Wasikowska'}, {'name': 'Charlie Hunnam'}]",,,"{'description': 'A Colina Escarlate Trailer Legendado', 'name': 'A Colina Escarlate Trailer Legendado', 'uploaddate': '2015-05-05', 'duration': 'PT00H01M31S'}","[{'name': 'Peter Afterman'}, {'name': 'Fernando Velázquez'}]","[{'name': 'Matthew Robbins'}, {'name': 'Guillermo del Toro'}]",,,,,,,,,,,,,,,,,,,,
7900,Angel in Green,,Drama,,,https://www.tcm.com/tcmdb/title/459347/angel-in-green,{'name': 'Marvin J Chomsky'},,PT2M,"[{'name': 'Catrina Pau'}, {'name': 'Jose Santana'}, {'name': 'Dan Lauria'}, {'name': 'Kevin Mataiti'}, {'name': 'Pete Smith'}, {'name': 'Bruce Boxleitner'}, {'name': ""Milo O'shea""}, {'name': 'Te Paki Cherrington'}, {'name': 'Todd Boyce'}, {'name': 'Ned Ngatae'}, {'name': 'Peter Quartaroli'}, {'name': 'Eronda Scott'}, {'name': 'John Short'}, {'name': 'Susan Dey'}, {'name': 'Rick Adams'}, {'name': 'Michael Novack'}, {'name': 'Nga Teariki Kokaua'}, {'name': 'Nagrima George'}, {'name': 'Bobby Hosea'}, {'name': 'Mata Timothy'}]",,,,,,,1987,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
1825,Die Maxim-Gorki-Trilogie I: Gorkis Kindheit,,Drama,,,https://www.kino.de/film/die-maxim-gorki-trilogie-i-gorkis-kindheit-1938/,,"{'worstrating': '1', 'bestrating': '5', 'ratingvalue': '5.0', 'ratingcount': '1'}",,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,Prison Shadows,A boxer is in prison for hitting another boxer after the bell and he then dies. He is convinced the death was not caused by his blow so that when he is paroled he starts boxing again and another opponent dies.,Drama,TV-PG,,https://tubitv.com/movies/9390/prison-shadows,{'name': 'Robert F Hill'},,PT1H6M8S,"[{'name': 'Eddie Nugent'}, {'name': 'Joan Barclay'}, {'name': 'Lucille Lund'}]",,,,,,,1936-01-01T00:00:00.000Z,,,{'startdate': '1936-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
2760,Fortune Favors Lady Nikuko,Ayumu Watanabe's 2021 production of Fortune Favors Lady Nikuko. The adventures of a shy young girl and her happy-go-lucky mother living on a boat.,Drama,,"Ayumu Watanabe, Japan, based on novel or book, slice of life, anime, life lessons, family problems, overcoming, mother and daughter, family love, boat, heartwarming, young girl, fitting in, dysfunctional family, lighthearted",https://telescopefilm.com/spotlight/film/548639-fortune-favors-lady-nikuko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,Becks,A bad breakup sends a gay Brooklyn singer-songwriter back to her strict Catholic mother’s home in the Midwest where an unexpected new love awaits.,Drama,TV-14,,https://tubitv.com/movies/637024/becks?start=true,"[{'name': 'Daniel Powell'}, {'name': 'Elizabeth Rohrbaugh'}]",,PT1H33M44S,"[{'name': 'Christine Lahti'}, {'name': 'Lena Hall'}, {'name': 'Mena Suvari'}, {'name': 'Dan Fogler'}, {'name': 'Michael Zegen'}]",,,,,,,2018-01-01T00:00:00.000Z,,,{'startdate': '2018-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
5933,"Sweet Emma, Dear Böbe",,Drama,,,https://www.tcm.com/tcmdb/title/519004/sweet-emma-dear-bobe,{'name': 'Istvan Szabo'},,PT1M18S,"[{'name': 'Erzsi Pasztor'}, {'name': 'Eniko Borcsok'}, {'name': 'Erzsi Gaal'}, {'name': 'Iren Bodis'}, {'name': 'Johanna Ter Steege'}, {'name': 'Zoltán Mucsi'}, {'name': 'Jurgen Mai'}, {'name': 'Jolanta Mielech'}, {'name': 'Gerd Blahuschek'}, {'name': 'Peter Andorai'}, {'name': 'Éva Vica Kerekes'}, {'name': 'Hedi Temessy'}]",,,,,,,1992,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
6052,"['Picture Bride (1995)', 'Yūki Kudō', 'Christianne Mays', 'Mari Hatta', 'Tamlyn Tomita', 'Diane Mei Lin Mark', 'Toshirō Mifune', 'Mark Adler', 'Lisa Onodera', 'Cary-Hiroyuki Tagawa', 'Yōko Sugi', 'Akira Takayama', 'Kayo Hatta']","['Kana', 'The Benshi', 'Executive Producer', 'Producer', 'Matsuji Kimura', 'Miss Pieper', 'Kanzaki', 'Writer', 'Aunt Sode', 'Riyo', 'Director', ""Riyo marries a man more than twice her age. She is devastated and labors in the sugar cane field. At the end she is able to love her husband.Picture Bride featuring Yūki Kudō and Akira Takayama is streaming with subscription on The Criterion Channel, available for rent or purchase on iTunes, available for rent or purchase on Apple TV, and 5 others. It's a drama and romance movie with an average IMDb audience rating of 6.6 (1,173 votes)."", 'Composer']",Drama,13+ (PG-13),,https://reelgood.com/movie/picture-bride-1995,,"{'ratingcount': '1173', 'ratingexplanation': 'The Reelgood Score takes into account audience and critics scores from IMDb and critic sentiment, recent popularity, and other quality markers like genres or cast & crew to help you find what to watch.', 'bestrating': '100', 'ratingvalue': '38'}",PT1H34M,,,,,,,,1995-05-05T00:00:00.000Z,,,,,,"['https://reelgood.com/person/yoko-sugi', 'https://reelgood.com/person/tamlyn-tomita-1966', 'https://reelgood.com/person/kayo-hatta-1958', 'https://reelgood.com/movie/picture-bride-1995', 'https://reelgood.com/person/lisa-onodera-1970', 'https://reelgood.com/person/diane-mei-lin-mark', 'https://reelgood.com/person/youki-kudoh-1971', 'https://reelgood.com/person/cary-hiroyuki-tagawa-1950', 'https://reelgood.com/person/christianne-mays', 'https://reelgood.com/person/mari-hatta', 'https://reelgood.com/person/toshiro-mifune-1920', 'https://reelgood.com/person/mark-adler-1970', 'https://reelgood.com/person/akira-takayama']","[{'url': 'https://www.vudu.com/content/movies/details/content/37074', 'name': 'Picture Bride HD rent', 'price': '3.99', 'pricecurrency': 'USD'}, {'url': 'https://www.microsoft.com/en-us/p/picture-bride/8d6kgwzl5vq8', 'name': 'Picture Bride HD purchase', 'price': '12.99', 'pricecurrency': 'USD'}, {'url': 'https://www.vudu.com/content/movies/details/content/37074', 'price': '9.99', 'name': 'Picture Bride SD purchase', 'pricecurrency': 'USD'}, {'url': 'https://www.vudu.com/content/movies/details/content/37074', 'name': 'Picture Bride HD purchase', 'price': '12.99', 'pricecurrency': 'USD'}, {'url': 'https://www.microsoft.com/en-us/p/picture-bride/8d6kgwzl5vq8', 'price': '9.99', 'name': 'Picture Bride SD purchase', 'pricecurrency': 'USD'}, {'price': '12.99', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.c0a9f6f7-83bb-cebb-aa59-6a708a91e3cc?tag=reelgood060d-20', 'pricecurrency': 'USD', 'name': 'Picture Bride SD purchase'}, {'name': 'Picture Bride HD purchase', 'url': 'https://tv.apple.com/us/movie/umc.cmc.3wbutkaxtpgew3heofyqc5jba?itsct=reelgood_tv&itscg=30200&at=1010layx', 'price': '12.99', 'pricecurrency': 'USD'}, {'name': 'Picture Bride HD rent', 'pricecurrency': 'USD', 'price': '3.99', 'url': 'https://itunes.apple.com/us/movie/picture-bride/id1520281349?uo=4&at=10laHb'}, {'name': 'Picture Bride HD rent', 'url': 'https://www.youtube.com/watch?v=5z9OWilgaSI', 'price': '3.99', 'pricecurrency': 'USD'}, {'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.c0a9f6f7-83bb-cebb-aa59-6a708a91e3cc?tag=reelgood060d-20', 'name': 'Picture Bride HD purchase', 'price': '12.99', 'pricecurrency': 'USD'}, {'url': 'https://tv.apple.com/us/movie/umc.cmc.3wbutkaxtpgew3heofyqc5jba?itsct=reelgood_tv&itscg=30200&at=1010layx', 'name': 'Picture Bride HD rent', 'price': '3.99', 'pricecurrency': 'USD'}, {'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.c0a9f6f7-83bb-cebb-aa59-6a708a91e3cc?tag=reelgood060d-20', 'name': 'Picture Bride HD rent', 'price': '3.99', 'pricecurrency': 'USD'}, {'url': 'https://www.vudu.com/content/movies/details/content/37074', 'price': '2.99', 'name': 'Picture Bride SD rent', 'pricecurrency': 'USD'}, {'price': '2.99', 'url': 'https://www.microsoft.com/en-us/p/picture-bride/8d6kgwzl5vq8', 'name': 'Picture Bride SD rent', 'pricecurrency': 'USD'}, {'url': 'https://play.google.com/store/movies/details?id=5z9OWilgaSI&PAffiliateID=1101l32vn', 'name': 'Picture Bride HD rent', 'price': '3.99', 'pricecurrency': 'USD'}, {'pricecurrency': 'USD', 'price': '3.99', 'name': 'Picture Bride SD rent', 'url': 'https://itunes.apple.com/us/movie/picture-bride/id1520281349?uo=4&at=10laHb'}, {'url': 'https://play.google.com/store/movies/details?id=5z9OWilgaSI&PAffiliateID=1101l32vn', 'name': 'Picture Bride HD purchase', 'price': '12.99', 'pricecurrency': 'USD'}, {'price': '9.99', 'pricecurrency': 'USD', 'name': 'Picture Bride SD purchase', 'url': 'https://itunes.apple.com/us/movie/picture-bride/id1520281349?uo=4&at=10laHb'}, {'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.c0a9f6f7-83bb-cebb-aa59-6a708a91e3cc?tag=reelgood060d-20', 'price': '3.99', 'name': 'Picture Bride SD rent', 'pricecurrency': 'USD'}, {'price': '12.99', 'name': 'Picture Bride HD purchase', 'pricecurrency': 'USD', 'url': 'https://itunes.apple.com/us/movie/picture-bride/id1520281349?uo=4&at=10laHb'}, {'url': 'https://www.microsoft.com/en-us/p/picture-bride/8d6kgwzl5vq8', 'name': 'Picture Bride HD rent', 'price': '3.99', 'pricecurrency': 'USD'}, {'price': '12.99', 'name': 'Picture Bride HD purchase', 'url': 'https://www.youtube.com/watch?v=5z9OWilgaSI', 'pricecurrency': 'USD'}]",,,,,,,,,,,
1842,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",Drama,,,https://www.netflix-movies.com/movie/769/goodfellas,{'name': 'Martin Scorsese'},"{'ratingvalue': '8.4', 'worstrating': '1', 'bestrating': '10', 'ratingcount': '11718'}",,"[{'name': 'Melissa Prophet'}, {'name': 'Marie Michaels'}, {'name': 'Elizabeth Whitcraft'}, {'name': 'Ronald Maccone'}, {'name': 'Mike Starr'}, {'name': 'Frank DiLeo'}, {'name': 'Richard Dioguardi'}, {'name': 'Gina Mastrogiacomo'}, {'name': 'Frank Pellegrino'}, {'name': 'Daniel P. Conte'}, {'name': 'Joe Pesci'}, {'name': 'Michael Imperioli'}, {'name': 'Debi Mazar'}, {'name': 'Robert De Niro'}, {'name': 'Katherine Wallach'}, {'name': 'LoNardo'}, {'name': 'Paul Sorvino'}, {'name': 'Tony Sirico'}, {'name': 'Frank Vincent'}, {'name': 'Catherine Scorsese'}, {'name': 'Susan Varon'}, {'name': 'Kevin Corrigan'}, {'name': 'Christopher Serrone'}, {'name': 'Ray Liotta'}, {'name': 'Julie Garfield'}, {'name': 'Mark Evan Jacobs'}, {'name': 'Charles Scorsese'}, {'name': 'Frank Adonis'}, {'name': 'Jerry Vale'}, {'name': 'Chuck Low'}, {'name': 'Johnny Williams'}, {'name': ""Joseph D'Onofrio""}, {'name': 'Clem Caserta'}, {'name': 'Joseph Bono'}, {'name': 'Frank Sivero'}, {'name': 'Tony Conforti'}, {'name': 'Marianne Leone Cooper'}, {'name': 'Robbie Vinton'}, {'name': 'Illeana Douglas'}, {'name': 'Angela Pietropinto'}, {'name': 'Welker White'}, {'name': 'Margo Winkler'}, {'name': 'Lorraine Bracco'}, {'name': 'Tony Darrow'}, {'name': 'Elaine Kagan'}, {'name': 'Steve Forleo'}, {'name': 'Henny Youngman'}, {'name': 'Suzanne Shepherd'}, {'name': 'Beau Starr'}, {'name': 'John Manca'}]",1990-09-12,,,,,,,,,,,,https://www.netflix-movies.com/movie/769/goodfellas,,https://image.tmdb.org/t/p/w500/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,"{'name': ['Martin Scorsese', 'Nicholas Pileggi']}",1990-09-12,,,,,,,,
1019,"[""Coal Miner's Daughter"", ""Coal Miner's Daughter | Coal Miner's Daughter Trailer 1980""]","Biography of Loretta Lynn, a country and western singer that came from poverty to fame.",Drama,PG,,https://simkl.com/movies/73000/coal-miners-daughter,Michael Apted,"{'ratingcount': '19879', 'bestrating': '10', 'ratingvalue': '7.5'}",,,,,,,,,1980-03-07T00:00:00Z,,,,,,https://simkl.com/movies/73000/coal-miners-daughter,,,,,,,,,,,,
11574,In Dark Places,,Drama,,,https://www.tcm.com/tcmdb/title/525152/in-dark-places,{'name': 'James Burke'},,PT1M36S,"[{'name': 'Lorenzo Caccialanza'}, {'name': 'Suzanne Turner'}, {'name': 'John Vargas'}, {'name': 'Joan Severance'}, {'name': 'Allan Arbus'}, {'name': 'Dendrie Allyn Taylor'}, {'name': 'Bryan Kestner'}, {'name': 'Robert Walden'}]",,,,,,,1997,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
12217,Once Upon a Time in America,"Director Sergio Leone&#39;s sprawling crime epic follows a group of Jewish mobsters (including Robert De Niro, James Woods and Elizabeth McGovern) who rise in the ranks of organized crime in 1920s New York City. Their story unfolds in flashbacks as ringleader Noodles (De Niro) returns to Brooklyn some 30 years later to reunite and reminisce with his cohorts. Nominated for two Golden Globes, this gritty drama was Leone&#39;s last directorial effort.",Drama,R,,https://dvd.netflix.com/Movie/Once-Upon-a-Time-in-America/60028306?dsrc=dvdeml1135_0_20120403,{'name': 'Sergio Leone'},"{'reviewcount': '398693', 'ratingvalue': '3.7706'}",PT3H46M,"[{'name': 'Burt Young'}, {'name': 'Joe Pesci'}, {'name': 'Richard Bright'}, {'name': 'William Forsythe'}, {'name': 'Robert De Niro'}, {'name': 'Darlanne Fluegel'}, {'name': 'Larry Rapp'}, {'name': 'James Woods'}, {'name': 'Elizabeth McGovern'}, {'name': 'James Hayden'}, {'name': 'Dutch Miller'}, {'name': 'Tuesday Weld'}, {'name': 'Treat Williams'}, {'name': 'Jennifer Connelly'}, {'name': 'Danny Aiello'}]",,,,,,,1984,"[{'name': 'French: Dolby Digital 5.1'}, {'name': 'English: Dolby Digital 5.1'}]","[{'name': 'French'}, {'name': 'Spanish (Neutral)'}, {'name': 'English'}]",,,,,,,,,,,,,,,,
2260,Stau,"A tremendous congestion hit the Roma highway ring. The biggest traffic jam ever seen endures for more than 36 hours. People blocked in their cars react at the beginning normally. But the more the time advance the more we are witness of personal dramas, hysteric reactions and more. All the episodes are linked like one only plot. Cars and their hosts are a microcosm of stories part of a major universe: the congestion.",Drama,,,https://tvprofil.com/ch/filme/14285431/stau,{'name': 'Luigi Comencini'},,,"[{'name': 'Gérard Depardieu'}, {'name': 'Francisco Algora'}, {'name': 'Fernando Rey'}, {'name': 'Giovannella Grifeo'}, {'name': 'José María Prada'}, {'name': 'Marcello Mastroianni'}, {'name': 'Harry Baer'}, {'name': 'Anna Maria Clementelli'}, {'name': 'Miou-Miou'}, {'name': 'Ciccio Ingrassia'}, {'name': 'Ángela Molina'}, {'name': 'Ferdinando Murolo'}, {'name': 'Francisco de Zurbano'}, {'name': 'José Vivó'}, {'name': 'Silvio Clementelli'}, {'name': 'Lino Murolo'}, {'name': 'Michael Fengler'}, {'name': 'Stefania Sandrelli'}, {'name': 'Ernst Hannawald'}, {'name': 'José Sacristán'}, {'name': 'Nando Orfei'}, {'name': 'Annie Girardot'}, {'name': 'Ugo Tognazzi'}, {'name': 'Enrico Ameri'}, {'name': 'Patrick Dewaere'}, {'name': 'Orazio Orlando'}, {'name': 'Alberto Sordi'}, {'name': 'Gianni Cavina'}, {'name': 'Eleonora Comencini'}]",,,,,,,1979,,,,,,,,,"[{'name': 'Roxane Boutang'}, {'name': 'José Luis Martínez Mollá'}, {'name': 'Bernardino Zapponi'}, {'name': 'Peter Berling'}, {'name': 'Julio Cortázar'}, {'name': 'Luigi Comencini'}, {'name': 'Ruggero Maccari'}]",,,,,,,,,
575,Wendy e Lucy,"Wendy é uma jovem adulta em grave crise financeira, sem poder recorrer à família ou aos amigos para ajudá-la. Ela conta com a oportunidade de um trabalho temporário no Alasca, mas no caminho, seu carro quebra e a fiel cadela Lucy é roubada. Wendy precisa decidir como se virar em uma região desconhecida, sem dinheiro nem apoio de ninguém.",Drama,,,https://www.adorocinema.com/filmes/filme-135828/,{'name': 'Kelly Reichardt'},,PT01H20M00S,"[{'name': 'Will Oldham'}, {'name': 'John Robinson (IV)'}, {'name': 'Michelle Williams'}, {'name': 'Will Patton'}]",,,"{'description': 'Wendy e Lucy Trailer Original', 'name': 'Wendy e Lucy Trailer Original', 'duration': 'PT00H01M35S', 'uploaddate': '2014-05-28'}",{'name': 'Will Oldham'},"[{'name': 'Jonathan Raymond'}, {'name': 'Kelly Reichardt'}]",,,,,,,,,,,,,,,,,,,,
2708,Villa Amalia,"Villa Amalia is the story of Ann, a musician, whose life is turned upside down by a kiss. When she sees Thomas kissing another woman, Ann makes a clean break, leaving him and everything else far behind her. Suddenly unsure of everything that seemed so certain, Ann knows only that she must change her life and become someone else to find herself. With her music and the ... Read all",Drama,,"['parisian suburb', 'brittany', 'deception']",https://tvonic.com/movie/villa-amalia-2009,{'name': 'Benoît Jacquot'},,,"[{'name': 'Xavier Beauvois'}, {'name': 'Isabelle Huppert'}, {'name': 'Jean-Hugues Anglade'}]","Apr 08, 2009",,,,,"[{'name': 'Switzerland'}, {'name': 'France'}]",,,,,,,,,,,,,,,,,,,
85,Tart. Quiero probarlo,"After her only friend is expelled from their private school in the Upper East Side of Manhattan, Cat Storm wants to get close to a boy she is attracted to and recreate herself with new friends. But her new friends are unreliable, her boyfriend is troubled, her parents are cold and indifferent, and she increasingly finds herself unloved.",Drama,,,https://tvprofil.com/es/filme/8618/tart-quiero-probarlo,{'name': 'Christina Wayne'},"{'worstrating': '1', 'ratingcount': '2', 'bestrating': '10', 'ratingvalue': '10'}",,"[{'name': 'Michael Murphy'}, {'name': 'Chelse Swain'}, {'name': 'Howard Jerome'}, {'name': 'Derrick Tseng'}, {'name': 'Patrick D. Cheh'}, {'name': 'Sam Gaglani'}, {'name': 'Nora Zehetner'}, {'name': 'Myles Jeffrey'}, {'name': 'Marcia Bennett'}, {'name': 'Brad Renfro'}, {'name': 'Melanie Griffith'}, {'name': 'Lacey Chabert'}, {'name': 'Bill Lake'}, {'name': 'Tannis Burnett'}, {'name': 'Keleigh Ardell'}, {'name': 'Sherry Miller'}, {'name': 'Mischa Barton'}, {'name': 'Bijou Phillips'}, {'name': 'Liz Gordon'}, {'name': 'Peter Snider'}, {'name': 'Nile Niami'}, {'name': 'Diane Isaacs'}, {'name': 'Scott Thompson'}, {'name': 'Dominique Swain'}, {'name': 'Shawn Lawrence'}, {'name': 'Anne Wessels'}, {'name': 'Margot Lulick'}, {'name': 'Miranda Reeves'}, {'name': 'Clark Peterson'}, {'name': 'Jeremy Lappen'}, {'name': 'Jacob Pitts'}, {'name': 'Alberta Watson'}, {'name': 'Mairon Bennett'}]",,,,,,,2001,,,,,,,,,{'name': 'Christina Wayne'},,,,,,,,,
